,lot_area,overall_qual,total_bsmt_sf,heating_qc,electrical,gr_liv_area,full_bath,kitchen_qual,functional,fireplaces,fireplace_qu,garage_area,saleprice,house_age,lot_is_reg_inside,land_is_gtl_lvl,location_is_normal,neighborhood_zone_blmngtn_rm,neighborhood_zone_blueste_rm,neighborhood_zone_brdale_rm,neighborhood_zone_brkside_rl,neighborhood_zone_brkside_rm,neighborhood_zone_clearcr_rl,neighborhood_zone_collgcr_rl,neighborhood_zone_collgcr_rm,neighborhood_zone_crawfor_rl,neighborhood_zone_crawfor_rm,neighborhood_zone_edwards_rl,neighborhood_zone_edwards_rm,neighborhood_zone_gilbert_rl,neighborhood_zone_greens_rl,neighborhood_zone_grnhill_rm,neighborhood_zone_idotrr_rm,neighborhood_zone_meadowv_rm,neighborhood_zone_mitchel_rl,neighborhood_zone_mitchel_rm,neighborhood_zone_names_rl,neighborhood_zone_npkvill_rl,neighborhood_zone_nwames_rl,neighborhood_zone_noridge_rl,neighborhood_zone_nridght_rl,neighborhood_zone_nridght_rm,neighborhood_zone_oldtown_rl,neighborhood_zone_oldtown_rm,neighborhood_zone_swisu_rl,neighborhood_zone_sawyerw_rl,neighborhood_zone_sawyer_rl,neighborhood_zone_sawyer_rm,neighborhood_zone_somerst_rl,neighborhood_zone_stonebr_rl,neighborhood_zone_timber_rl,neighborhood_zone_veenker_rl,hse_style_type_1.5fin_sing_fam,hse_style_type_1.5fin_twnhse,hse_style_type_1.5unf_sing_fam,hse_style_type_1story_duplex,hse_style_type_1story_sing_fam,hse_style_type_1story_twnhse,hse_style_type_2.5fin_sing_fam,hse_style_type_2.5unf_duplex,hse_style_type_2.5unf_sing_fam,hse_style_type_2story_duplex,hse_style_type_2story_sing_fam,hse_style_type_2story_twnhse,hse_style_type_sfoyer_duplex,hse_style_type_sfoyer_sing_fam,hse_style_type_sfoyer_twnhse,hse_style_type_slvl_duplex,hse_style_type_slvl_sing_fam,hse_style_type_slvl_twnhse,roof_is_compshg_gable,exter_qual_cond,bsmt_qual_cond,garage_qual_cond,is_paved,has_ctrl_aircon,has_paved_drive,has_fence,has_wood_deck,has_open_porch
1761,12518,5,1008.0,4,5,1008,1,4,8,0,0,384.0,139500,53,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,1,1,1,1,0,1
1762,11069,6,608.0,5,5,1396,2,4,8,1,4,440.0,170000,14,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1763,8800,6,845.0,5,5,2154,2,3,8,1,4,539.0,224500,57,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,3.0,3.0,1,1,1,1,1,1
1764,13262,8,1082.0,5,5,2400,3,4,8,1,4,730.0,290000,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1765,7758,7,1040.0,5,3,1818,1,3,8,2,3,240.0,169500,90,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,3.0,3.0,1,1,1,0,1,1
1766,12118,7,1710.0,5,5,1710,2,4,8,1,4,550.0,240000,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4.0,3.0,1,1,1,0,0,0
1767,9600,5,1078.0,5,5,1150,1,3,8,0,0,288.0,144000,66,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.0,3.0,1,1,1,1,1,1
1768,9500,6,816.0,3,5,1977,1,3,8,1,3,540.0,165000,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,3.0,3.0,1,1,1,1,1,0
1769,7175,6,1332.0,4,5,1332,2,4,8,0,0,542.0,145000,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,1,0
1770,11200,5,1250.0,5,5,1298,2,3,8,0,0,504.0,114000,57,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,3.0,2.5,1,1,0,0,1,0
1771,14226,8,1935.0,4,5,1973,2,4,8,1,4,895.0,395000,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.0,1,1,1,0,0,0
1772,2760,6,525.0,3,5,1092,1,3,8,0,0,440.0,105500,48,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,3.0,3.0,1,1,1,0,1,1
1773,11050,8,1049.0,5,5,1916,2,4,8,1,3,741.0,254900,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,1,0
1774,7200,5,864.0,2,4,1238,1,3,6,1,3,357.0,102000,71,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,1,1,1,0,1,0
1775,12420,7,944.0,5,5,1840,2,4,8,0,0,622.0,230000,20,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,1,0
1776,6120,5,939.0,5,5,1513,1,3,8,0,0,180.0,137500,101,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,3.0,2.0,1,1,0,0,0,1
1777,7111,5,1008.0,3,5,1143,1,3,8,1,1,288.0,138000,93,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,3.0,3.0,1,1,1,1,0,1
1779,8120,4,864.0,5,5,864,1,3,8,0,0,463.0,124500,51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.0,3.0,1,1,1,0,1,1
1780,11952,7,808.0,3,5,1969,2,3,8,1,4,534.0,190000,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,3.5,3.0,1,1,1,0,1,1
1781,3182,7,1266.0,5,5,1266,2,4,8,1,4,388.0,159895,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1782,9842,5,612.0,5,5,2601,3,3,8,0,0,621.0,189000,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,2.5,3.0,1,1,1,0,0,1
1783,8020,5,912.0,3,5,912,1,3,8,0,0,0.0,124000,57,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,1,0,1,1,1,1
1784,11341,5,1392.0,3,5,1392,1,3,5,1,4,528.0,121500,64,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.5,3.0,1,1,1,0,1,1
1785,12436,5,1824.0,2,4,1824,2,3,8,0,0,484.0,146000,64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,1,1,1,0,1,1
1787,3842,8,1594.0,5,5,1646,2,4,8,1,4,525.0,300000,17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4.0,3.0,1,1,1,0,0,0
1788,1936,4,546.0,4,5,1092,1,3,8,0,0,0.0,90500,51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,3.0,0.0,1,1,1,0,1,1
1789,13101,5,1728.0,3,5,1728,2,3,8,0,0,576.0,142600,56,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,1,1,1,0,1,1
1790,9808,7,1573.0,5,5,1573,2,4,8,0,0,544.0,227000,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,1,0
1791,8145,7,920.0,5,5,2480,2,3,8,2,4,400.0,205000,81,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,1,1,1,0,1,1
1792,17227,8,1341.0,5,5,1341,1,4,8,1,3,482.0,246900,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1794,11792,4,744.0,5,3,1120,1,2,8,0,0,480.0,64000,73,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,2.5,1,0,0,0,1,1
1795,3876,8,1226.0,3,5,1226,1,4,8,1,3,484.0,170000,43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1797,6000,6,1103.0,4,5,1103,1,4,8,1,4,440.0,110500,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.0,3.0,1,1,1,1,0,0
1798,8240,6,1179.0,4,5,1179,1,3,6,0,0,622.0,110000,61,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.0,1,1,0,1,1,1
1799,9405,5,698.0,5,5,698,1,3,8,0,0,0.0,118000,74,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,0.0,1,1,1,0,1,0
1800,10625,7,998.0,5,5,2046,2,4,8,1,4,871.0,284000,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1801,9247,6,858.0,5,5,1716,1,3,8,1,4,490.0,171000,59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,3.0,3.0,1,1,1,0,1,0
1802,10628,7,835.0,5,5,1812,2,4,8,0,0,478.0,193000,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1803,11000,5,1090.0,3,5,1178,1,3,8,0,0,502.0,135000,45,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.5,3.0,1,1,1,1,1,0
1804,9399,7,818.0,3,5,1636,1,4,8,1,4,288.0,167000,102,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,3.0,2.5,1,1,0,0,1,1
1806,10264,7,1588.0,5,5,1588,2,4,8,0,0,472.0,214000,22,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1807,13215,8,1420.0,5,5,1914,2,4,8,1,3,746.0,279000,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1808,10530,6,675.0,3,5,1875,3,4,8,1,3,485.0,184500,46,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.0,2.5,3.0,1,1,1,0,0,0
1809,6000,3,649.0,5,5,1183,1,3,8,0,0,308.0,120000,73,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.0,3.0,1,1,1,0,1,0
1810,7703,6,816.0,5,5,1730,2,4,8,0,0,528.0,171500,29,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,4.0,3.0,1,1,1,0,1,0
1812,12128,6,868.0,5,5,2559,2,5,8,1,3,506.0,209000,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,1,1,0
1813,3072,7,1365.0,5,5,1548,2,4,8,1,3,388.0,225000,17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.0,1,1,1,0,0,0
1814,8410,5,658.0,3,5,1184,1,3,8,0,0,0.0,81000,111,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.0,0.0,1,1,0,0,1,0
1815,15218,8,1670.0,5,5,1670,2,4,8,1,4,928.0,336820,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,4.5,3.0,1,1,1,0,1,0
1816,14364,7,1157.0,5,5,2062,2,3,8,1,4,454.0,277000,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1817,8680,5,894.0,3,5,894,1,3,8,0,0,312.0,117600,61,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.0,1,1,1,0,1,1
1818,9600,6,856.0,5,5,1668,1,3,6,0,0,271.0,140000,71,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.0,3.0,1,1,1,1,1,1
1819,11778,9,1751.0,5,5,1766,2,5,8,2,4,874.0,395039,13,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,1,1,1,0,0,0
1820,15810,6,768.0,5,5,1496,3,4,8,0,0,572.0,181755,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,1
1821,11024,7,1400.0,5,5,1400,2,4,8,0,0,612.0,186800,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1822,8970,5,744.0,3,5,2140,2,3,8,1,3,549.0,177500,56,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,3.0,3.0,1,1,1,1,1,0
1825,3710,7,1266.0,5,5,1266,2,4,8,1,4,388.0,185485,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1826,6120,5,715.0,3,4,875,1,3,8,0,0,180.0,105000,90,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,2.5,1,1,1,0,0,1
1827,9600,6,528.0,5,5,1855,2,3,8,1,3,512.0,187000,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,3.0,3.0,1,1,1,0,0,0
1829,9926,7,1614.0,5,5,1614,2,4,8,0,0,878.0,245700,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1830,8012,6,630.0,5,5,1266,1,3,8,2,3,283.0,128000,41,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,3.0,3.0,1,1,1,1,0,1
1831,10240,8,1030.0,4,5,2098,2,5,8,1,4,878.0,275500,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1832,10762,7,978.0,5,5,1983,2,4,8,1,3,490.0,225000,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,1,1
1833,8000,5,528.0,3,5,1183,1,3,8,0,0,288.0,138000,62,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.0,3.5,3.0,1,1,1,1,1,1
1834,1680,6,525.0,3,5,1092,1,3,8,0,0,264.0,88000,50,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,3.0,3.0,1,1,1,0,1,1
1835,13693,9,2153.0,5,5,2643,2,5,8,1,4,694.0,380000,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,3.5,3.0,1,1,1,0,0,0
1837,7200,5,900.0,3,5,900,1,4,8,0,0,576.0,134800,70,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,1,1,1,0,0,0
1838,1612,6,561.0,3,5,1229,1,3,8,1,3,462.0,121000,41,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,3.5,3.0,1,1,1,1,0,1
1840,10475,8,1694.0,5,5,1694,2,4,8,0,0,776.0,245350,13,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,3.0,1,1,1,0,0,0
1841,5976,5,624.0,4,4,1248,2,3,8,0,0,0.0,93500,101,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,1,0,0,0,1,0
1845,12400,6,1215.0,3,4,1215,1,3,8,0,0,297.0,155000,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.5,3.0,1,1,1,0,1,1
1846,6768,6,912.0,4,5,912,1,4,8,0,0,288.0,142000,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.0,3.0,1,1,1,1,0,1
1847,6000,6,884.0,4,5,904,1,3,8,0,0,180.0,119000,95,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.0,3.0,1,1,1,0,1,1
